,时间,温度
47592,2013-09-07 08:00:00,21.990398617301466
47601,2013-09-07 09:00:00,22.137579697148567
47610,2013-09-07 10:00:00,21.344981920673813
47619,2013-09-07 11:00:00,21.58478793763349
47628,2013-09-07 12:00:00,21.32778249414907
47637,2013-09-07 13:00:00,21.851105172548504
47646,2013-09-07 14:00:00,21.531053423554603
47655,2013-09-07 15:00:00,21.374505777033168
47664,2013-09-07 16:00:00,21.7429788414662
47673,2013-09-07 17:00:00,21.62762217821423
47682,2013-09-07 18:00:00,21.56605480428489
47691,2013-09-07 19:00:00,21.544418583019677
47700,2013-09-07 20:00:00,21.295136448898287
47709,2013-09-07 21:00:00,21.257451081226233
47718,2013-09-07 22:00:00,22.50057523721064
47727,2013-09-07 23:00:00,22.416714339091588
47736,2013-09-08 00:00:00,22.273641402522678
47745,2013-09-08 01:00:00,22.725153736419113
47754,2013-09-08 02:00:00,25.831786458640433
47763,2013-09-08 03:00:00,26.1269702469903
47772,2013-09-08 04:00:00,26.405721462227344
47781,2013-09-08 05:00:00,27.45910417400247
47790,2013-09-08 06:00:00,27.695185474389923
47799,2013-09-08 07:00:00,27.776855362760625
47808,2013-09-08 08:00:00,27.09676593686492
47817,2013-09-08 09:00:00,27.38450029207031
47826,2013-09-08 10:00:00,25.637608219690676
47835,2013-09-08 11:00:00,25.410674385002736
47844,2013-09-08 12:00:00,25.219946986406633
47853,2013-09-08 13:00:00,25.05474485137916
47862,2013-09-08 14:00:00,24.465965756746993
47871,2013-09-08 15:00:00,23.747314559279914
47880,2013-09-08 16:00:00,23.6101573490316
47889,2013-09-08 17:00:00,22.83004832812259
47898,2013-09-08 18:00:00,22.802058178587103
47907,2013-09-08 19:00:00,22.890684522908867
47916,2013-09-08 20:00:00,22.321295864549846
47925,2013-09-08 21:00:00,22.337125909981868
47934,2013-09-08 22:00:00,23.603365218811646
47943,2013-09-08 23:00:00,23.916789163316743
47952,2013-09-09 00:00:00,24.771556841401633
47961,2013-09-09 01:00:00,25.595047855328502
47970,2013-09-09 02:00:00,29.8400744675619
47979,2013-09-09 03:00:00,30.71302752655831
47988,2013-09-09 04:00:00,31.1512294762334
47997,2013-09-09 05:00:00,32.97546419273065
48006,2013-09-09 06:00:00,32.881469874525365
48015,2013-09-09 07:00:00,33.18640365625549
48024,2013-09-09 08:00:00,32.42376793808975
48033,2013-09-09 09:00:00,32.31985930077305
48042,2013-09-09 10:00:00,29.02605957079678
48051,2013-09-09 11:00:00,28.822733866147555
48060,2013-09-09 12:00:00,28.40315549933369
48069,2013-09-09 13:00:00,27.88563899676744
48078,2013-09-09 14:00:00,26.913214095194764
48087,2013-09-09 15:00:00,26.228085346877812
48096,2013-09-09 16:00:00,25.975626248621268
48105,2013-09-09 17:00:00,25.21167592460652
48114,2013-09-09 18:00:00,25.203788289512357
48123,2013-09-09 19:00:00,25.053539796017553
48132,2013-09-09 20:00:00,24.35855150383291
48141,2013-09-09 21:00:00,24.459995255182676
48150,2013-09-09 22:00:00,26.067155680859667
48159,2013-09-09 23:00:00,26.799445914010377
48168,2013-09-10 00:00:00,27.80429775985901
48177,2013-09-10 01:00:00,28.637593542409846
48186,2013-09-10 02:00:00,32.741957328797554
48195,2013-09-10 03:00:00,33.29463953782522
48204,2013-09-10 04:00:00,34.0324072953469
48213,2013-09-10 05:00:00,35.664600007399066
48222,2013-09-10 06:00:00,35.92007174405963
48231,2013-09-10 07:00:00,36.35553493154922
48240,2013-09-10 08:00:00,33.34985298348428
48249,2013-09-10 09:00:00,31.72122066227319
48258,2013-09-10 10:00:00,28.5410795629939
48267,2013-09-10 11:00:00,28.22628623739609
48276,2013-09-10 12:00:00,27.67097481667038
48285,2013-09-10 13:00:00,27.40465758175536
48294,2013-09-10 14:00:00,26.756283021967402
48303,2013-09-10 15:00:00,26.257390102262345
48312,2013-09-10 16:00:00,26.216034793261766
48321,2013-09-10 17:00:00,25.8811389532226
48330,2013-09-10 18:00:00,25.79284126036308
48339,2013-09-10 19:00:00,25.761948022910975
48348,2013-09-10 20:00:00,25.378685642676455
48357,2013-09-10 21:00:00,25.218632380557622
48366,2013-09-10 22:00:00,26.631285915822588
48375,2013-09-10 23:00:00,27.103831943303433
48384,2013-09-11 00:00:00,27.635316133015568
48393,2013-09-11 01:00:00,27.724983206967842
48402,2013-09-11 02:00:00,29.726525387352353
48411,2013-09-11 03:00:00,29.819424200683475
48420,2013-09-11 04:00:00,29.719568931401277
48429,2013-09-11 05:00:00,30.725954484073757
48438,2013-09-11 06:00:00,30.628728426489587
48447,2013-09-11 07:00:00,29.916102505830533
48456,2013-09-11 08:00:00,27.435934245913412
48465,2013-09-11 09:00:00,27.41911824609463
48474,2013-09-11 10:00:00,25.959138900264733
48483,2013-09-11 11:00:00,25.854079982830175
48492,2013-09-11 12:00:00,25.586009940116455
48501,2013-09-11 13:00:00,25.800181143020147
48510,2013-09-11 14:00:00,25.12518581478942
48519,2013-09-11 15:00:00,24.550976934983954
48528,2013-09-11 16:00:00,24.834055394474046
48537,2013-09-11 17:00:00,24.739403773344222
48546,2013-09-11 18:00:00,24.630291487875144
48555,2013-09-11 19:00:00,24.701554079941044
48564,2013-09-11 20:00:00,24.36068773833757
48573,2013-09-11 21:00:00,24.391033223352565
48582,2013-09-11 22:00:00,25.3831772126606
48591,2013-09-11 23:00:00,25.645714955759686
48600,2013-09-12 00:00:00,26.068305960977554
48609,2013-09-12 01:00:00,26.632271870209355
48618,2013-09-12 02:00:00,29.368021417274456
48627,2013-09-12 03:00:00,30.134272301525023
48636,2013-09-12 04:00:00,30.806474092326546
48645,2013-09-12 05:00:00,32.797061223969195
48654,2013-09-12 06:00:00,33.123740777451935
48663,2013-09-12 07:00:00,33.612993254264154
48672,2013-09-12 08:00:00,33.29107914698411
48681,2013-09-12 09:00:00,33.32071255383089
48690,2013-09-12 10:00:00,30.753451656415855
48699,2013-09-12 11:00:00,30.219228704518244
48708,2013-09-12 12:00:00,29.72406050138542
48717,2013-09-12 13:00:00,29.29506079265356
48726,2013-09-12 14:00:00,28.582380096750764
48735,2013-09-12 15:00:00,27.83705335559722
48744,2013-09-12 16:00:00,27.564765619117875
48753,2013-09-12 17:00:00,26.978341859965226
48762,2013-09-12 18:00:00,26.897493600250172
48771,2013-09-12 19:00:00,26.611731153818347
48780,2013-09-12 20:00:00,25.548488898175524
48789,2013-09-12 21:00:00,25.282664640453888
48798,2013-09-12 22:00:00,26.31085074012271
48807,2013-09-12 23:00:00,27.191965310431833
48816,2013-09-13 00:00:00,28.04985517740816
48825,2013-09-13 01:00:00,28.87794731180659
48834,2013-09-13 02:00:00,31.818501495101057
48843,2013-09-13 03:00:00,32.00939321942828
48852,2013-09-13 04:00:00,32.53129174149128
48861,2013-09-13 05:00:00,33.67494405489949
48870,2013-09-13 06:00:00,33.91496917283397
48879,2013-09-13 07:00:00,33.430756018443034
48888,2013-09-13 08:00:00,30.595589404045395
48897,2013-09-13 09:00:00,28.697791535246445
48906,2013-09-13 10:00:00,26.516422229764018
48915,2013-09-13 11:00:00,26.393451807636445
48924,2013-09-13 12:00:00,26.01084673032642
48933,2013-09-13 13:00:00,26.329474322983888
48942,2013-09-13 14:00:00,25.692273912912633
48951,2013-09-13 15:00:00,25.183302348365075
48960,2013-09-13 16:00:00,25.126609971125845
48969,2013-09-13 17:00:00,24.490888492634756
48978,2013-09-13 18:00:00,24.563630016280822
48987,2013-09-13 19:00:00,24.443069704876482
48996,2013-09-13 20:00:00,23.92292399061219
49005,2013-09-13 21:00:00,23.706068800766754
49014,2013-09-13 22:00:00,24.74931809245562
49023,2013-09-13 23:00:00,25.2072939051098
49032,2013-09-14 00:00:00,25.960563056601178
49041,2013-09-14 01:00:00,26.47221860809053
49050,2013-09-14 02:00:00,29.231247633732135
49059,2013-09-14 03:00:00,30.06520071920747
49068,2013-09-14 04:00:00,30.27488035212699
49077,2013-09-14 05:00:00,32.565800145028184
49086,2013-09-14 06:00:00,32.97886025784062
49095,2013-09-14 07:00:00,32.69134500361009
49104,2013-09-14 08:00:00,30.57871862898292
49113,2013-09-14 09:00:00,29.092063739466564
49122,2013-09-14 10:00:00,27.573858309573623
49131,2013-09-14 11:00:00,27.352182898281754
49140,2013-09-14 12:00:00,27.072993481095043
49149,2013-09-14 13:00:00,26.70430131568719
49158,2013-09-14 14:00:00,25.878016764331147
49167,2013-09-14 15:00:00,25.177989149725267
49176,2013-09-14 16:00:00,24.968254741562024
49185,2013-09-14 17:00:00,24.091796066968225
49194,2013-09-14 18:00:00,23.864533580817966
49203,2013-09-14 19:00:00,24.114801669326145
49212,2013-09-14 20:00:00,23.811565920151004
49221,2013-09-14 21:00:00,23.631793570296836
49230,2013-09-14 22:00:00,24.142298841668254
49239,2013-09-14 23:00:00,25.19705093453612
49248,2013-09-15 00:00:00,25.879550471155046
49257,2013-09-15 01:00:00,26.490568314733178
49266,2013-09-15 02:00:00,29.41112953407373
49275,2013-09-15 03:00:00,29.968467638816712
49284,2013-09-15 04:00:00,30.20263180567433
49293,2013-09-15 05:00:00,31.62914347759774
49302,2013-09-15 06:00:00,31.898637676647898
49311,2013-09-15 07:00:00,31.785636348875446
49320,2013-09-15 08:00:00,30.55291948919581
49329,2013-09-15 09:00:00,30.228704821679962
49338,2013-09-15 10:00:00,27.888596859927723
49347,2013-09-15 11:00:00,27.156525727751855
49356,2013-09-15 12:00:00,26.62087861951781
49365,2013-09-15 13:00:00,26.539153955903387
49374,2013-09-15 14:00:00,25.453946827533134
49383,2013-09-15 15:00:00,25.104097345961314
49392,2013-09-15 16:00:00,24.79598660009601
49401,2013-09-15 17:00:00,23.756462024979403
49410,2013-09-15 18:00:00,23.19085285843628
49419,2013-09-15 19:00:00,22.905857265416376
49428,2013-09-15 20:00:00,22.295934926712402
49437,2013-09-15 21:00:00,22.7267422184867
49446,2013-09-15 22:00:00,23.529747291266233
49455,2013-09-15 23:00:00,24.200853577193577
49464,2013-09-16 00:00:00,24.6148996443928
49473,2013-09-16 01:00:00,24.837396684340334
49482,2013-09-16 02:00:00,28.711375795686372
49491,2013-09-16 03:00:00,29.505671604716124
49500,2013-09-16 04:00:00,30.05391701900335
49509,2013-09-16 05:00:00,31.86911382028854
49518,2013-09-16 06:00:00,32.283817190412265
49527,2013-09-16 07:00:00,32.1904801751315
49536,2013-09-16 08:00:00,31.257274348054743
49545,2013-09-16 09:00:00,30.856264788858375
49554,2013-09-16 10:00:00,27.084770158492567
49563,2013-09-16 11:00:00,26.289050193126368
49572,2013-09-16 12:00:00,25.36767581869086
49581,2013-09-16 13:00:00,24.535639866745324
49590,2013-09-16 14:00:00,22.83054130531598
49599,2013-09-16 15:00:00,22.776204263556277
49608,2013-09-16 16:00:00,23.37550020498061
49617,2013-09-16 17:00:00,22.01762191342502
49626,2013-09-16 18:00:00,21.22896795449733
49635,2013-09-16 19:00:00,20.5717745804722
49644,2013-09-16 20:00:00,19.537179777289378
49653,2013-09-16 21:00:00,19.160873853005914
49662,2013-09-16 22:00:00,20.986149299133658
49671,2013-09-16 23:00:00,22.404389909256977
49680,2013-09-17 00:00:00,23.412254393509624
49689,2013-09-17 01:00:00,23.84996336599129
49698,2013-09-17 02:00:00,27.773787949112865
49707,2013-09-17 03:00:00,28.43125519935658
49716,2013-09-17 04:00:00,28.988374203124717
49725,2013-09-17 05:00:00,30.57587031631003
49734,2013-09-17 06:00:00,30.603477039139566
49743,2013-09-17 07:00:00,30.59186468747317
49752,2013-09-17 08:00:00,29.193288389841523
49761,2013-09-17 09:00:00,28.60938429189951
49770,2013-09-17 10:00:00,26.09010650797389
49779,2013-09-17 11:00:00,25.650261300987545
49788,2013-09-17 12:00:00,25.51688358255519
49797,2013-09-17 13:00:00,25.279159024856494
49806,2013-09-17 14:00:00,24.16771455474939
49815,2013-09-17 15:00:00,23.330748830870053
49824,2013-09-17 16:00:00,23.290982003937046
49833,2013-09-17 17:00:00,22.49685052063841
49842,2013-09-17 18:00:00,22.728056824335724
49851,2013-09-17 19:00:00,22.966986437396034
49860,2013-09-17 20:00:00,22.08976090939028
49869,2013-09-17 21:00:00,22.1014280363004
49878,2013-09-17 22:00:00,23.93946611421242
49887,2013-09-17 23:00:00,24.494832310181845
49896,2013-09-18 00:00:00,24.936978077403975
49905,2013-09-18 01:00:00,26.00849139484691
49914,2013-09-18 02:00:00,28.926642503464254
49923,2013-09-18 03:00:00,29.159327738741702
49932,2013-09-18 04:00:00,28.963999219674047
49941,2013-09-18 05:00:00,29.896164317120313
49950,2013-09-18 06:00:00,29.85645226543101
49959,2013-09-18 07:00:00,29.956033658494675
49968,2013-09-18 08:00:00,29.34654952174037
49977,2013-09-18 09:00:00,29.19263108691699
49986,2013-09-18 10:00:00,27.141079109025792
49995,2013-09-18 11:00:00,26.749929093697098
50004,2013-09-18 12:00:00,26.223046024456576
50013,2013-09-18 13:00:00,25.795196595842558
50022,2013-09-18 14:00:00,24.681287239768565
50031,2013-09-18 15:00:00,23.99774697351919
50040,2013-09-18 16:00:00,23.46270239296598
50049,2013-09-18 17:00:00,22.486607550064765
50058,2013-09-18 18:00:00,22.387902560900443
50067,2013-09-18 19:00:00,22.196791735598435
50076,2013-09-18 20:00:00,21.694393200295977
50085,2013-09-18 21:00:00,21.820157159852712
50094,2013-09-18 22:00:00,23.050956886002545
50103,2013-09-18 23:00:00,24.04162194373041
50112,2013-09-19 00:00:00,25.258563533221757
50121,2013-09-19 01:00:00,25.979022313731257
50130,2013-09-19 02:00:00,29.42723345572428
50139,2013-09-19 03:00:00,30.32532835158331
50148,2013-09-19 04:00:00,31.266421813754214
50157,2013-09-19 05:00:00,32.7270584625086
50166,2013-09-19 06:00:00,32.715117459379954
50175,2013-09-19 07:00:00,32.54350662083847
50184,2013-09-19 08:00:00,31.476156221917424
50193,2013-09-19 09:00:00,30.829863121390417
50202,2013-09-19 10:00:00,28.0699576918495
50211,2013-09-19 11:00:00,27.54340327407121
50220,2013-09-19 12:00:00,27.155484998121366
50229,2013-09-19 13:00:00,26.577441851256246
50238,2013-09-19 14:00:00,25.337056457457308
50247,2013-09-19 15:00:00,24.524739593247165
50256,2013-09-19 16:00:00,23.873023743592935
50265,2013-09-19 17:00:00,22.642936095611358
50274,2013-09-19 18:00:00,22.53229010331835
50283,2013-09-19 19:00:00,22.45001768726691
50292,2013-09-19 20:00:00,21.6952696041953
50301,2013-09-19 21:00:00,21.667389005147232
50310,2013-09-19 22:00:00,23.009053824564845
50319,2013-09-19 23:00:00,23.94505318907076
50328,2013-09-20 00:00:00,25.480403270244743
50337,2013-09-20 01:00:00,26.408734100631353
50346,2013-09-20 02:00:00,29.670928514987313
50355,2013-09-20 03:00:00,29.8061685917058
50364,2013-09-20 04:00:00,29.384015788437573
50373,2013-09-20 05:00:00,30.504881600462674
50382,2013-09-20 06:00:00,30.648283188493842
50391,2013-09-20 07:00:00,30.5003900304785
50400,2013-09-20 08:00:00,29.3735537168891
50409,2013-09-20 09:00:00,29.38768572976612
50418,2013-09-20 10:00:00,27.42119970535559
50427,2013-09-20 11:00:00,27.2811941824344
50436,2013-09-20 12:00:00,26.921430381751176
50445,2013-09-20 13:00:00,26.53477193640663
50454,2013-09-20 14:00:00,25.57034422041557
50463,2013-09-20 15:00:00,25.102015886700368
50472,2013-09-20 16:00:00,25.03798362680408
50481,2013-09-20 17:00:00,24.55218199034557
50490,2013-09-20 18:00:00,24.7304206333759
50499,2013-09-20 19:00:00,24.778184645890477
50508,2013-09-20 20:00:00,24.56182243323841
50517,2013-09-20 21:00:00,24.757589154255744
50526,2013-09-20 22:00:00,25.49190607142374
50535,2013-09-20 23:00:00,25.27050453635041
50544,2013-09-21 00:00:00,25.429462293595044
50553,2013-09-21 01:00:00,24.8671396416745
50562,2013-09-21 02:00:00,27.169945662460645
50571,2013-09-21 03:00:00,27.246302352191535
50580,2013-09-21 04:00:00,27.882516807876023
50589,2013-09-21 05:00:00,29.45812669317639
50598,2013-09-21 06:00:00,29.539851356790777
50607,2013-09-21 07:00:00,30.028720406897023
50616,2013-09-21 08:00:00,28.67894885141042
50625,2013-09-21 09:00:00,28.005706330978402
50634,2013-09-21 10:00:00,26.72084343928742
50643,2013-09-21 11:00:00,26.618085082088623
50652,2013-09-21 12:00:00,26.395095064947743
50661,2013-09-21 13:00:00,26.40418775540349
50670,2013-09-21 14:00:00,26.308933606592866
50679,2013-09-21 15:00:00,26.125655641141265
50688,2013-09-21 16:00:00,26.0819449966612
50697,2013-09-21 17:00:00,25.729849730097275
50706,2013-09-21 18:00:00,25.92222038600461
50715,2013-09-21 19:00:00,25.795634797792257
50724,2013-09-21 20:00:00,25.410126632565614
50733,2013-09-21 21:00:00,25.428038137258604
50742,2013-09-21 22:00:00,26.348317006819922
50751,2013-09-21 23:00:00,26.531156770321843
50760,2013-09-22 00:00:00,26.80081529510311
50769,2013-09-22 01:00:00,27.228226521767443
50778,2013-09-22 02:00:00,29.284817822079916
50787,2013-09-22 03:00:00,29.869981750627232
50796,2013-09-22 04:00:00,30.344171035419347
50805,2013-09-22 05:00:00,30.753342105928432
50814,2013-09-22 06:00:00,29.667806326095874
50823,2013-09-22 07:00:00,29.159601614960234
50832,2013-09-22 08:00:00,27.71391860773854
50841,2013-09-22 09:00:00,27.856991544307434
50850,2013-09-22 10:00:00,27.32424752398998
50859,2013-09-22 11:00:00,27.141352985244357
50868,2013-09-22 12:00:00,27.07337690780099
50877,2013-09-22 13:00:00,27.09413672516687
50886,2013-09-22 14:00:00,26.813742252618525
50895,2013-09-22 15:00:00,26.446693344521957
50904,2013-09-22 16:00:00,26.54035901126502
50913,2013-09-22 17:00:00,26.466302881769924
50922,2013-09-22 18:00:00,26.443187728924578
50931,2013-09-22 19:00:00,26.348371782063648
50940,2013-09-22 20:00:00,26.04710794166205
50949,2013-09-22 21:00:00,25.943144529101623
50958,2013-09-22 22:00:00,26.69438699657579
50967,2013-09-22 23:00:00,26.993185951010478
50976,2013-09-23 00:00:00,27.579774035894243
50985,2013-09-23 01:00:00,28.095537730661803
50994,2013-09-23 02:00:00,30.785549949229544
51003,2013-09-23 03:00:00,31.631772689295815
51012,2013-09-23 04:00:00,32.22044223344053
51021,2013-09-23 05:00:00,33.365628253672604
51030,2013-09-23 06:00:00,33.30964795460158
51039,2013-09-23 07:00:00,33.07099221775981
51048,2013-09-23 08:00:00,31.9984929459301
51057,2013-09-23 09:00:00,31.269927429351632
51066,2013-09-23 10:00:00,29.45659298635251
51075,2013-09-23 11:00:00,28.987333473494257
51084,2013-09-23 12:00:00,28.23455729919619
51093,2013-09-23 13:00:00,27.68768126600172
51102,2013-09-23 14:00:00,26.664863140216443
51111,2013-09-23 15:00:00,26.147730064356168
51120,2013-09-23 16:00:00,25.603209366641213
51129,2013-09-23 17:00:00,24.95823087196321
51138,2013-09-23 18:00:00,24.829399498758768
51147,2013-09-23 19:00:00,24.628757781051277
51156,2013-09-23 20:00:00,23.977589683834154
51165,2013-09-23 21:00:00,23.78286369244728
51174,2013-09-23 22:00:00,24.577597703426708
51183,2013-09-23 23:00:00,25.580970617695176
51192,2013-09-24 00:00:00,26.560242424731513
51201,2013-09-24 01:00:00,27.411066285269335
51210,2013-09-24 02:00:00,29.696946755749277
51219,2013-09-24 03:00:00,30.376817080670143
51228,2013-09-24 04:00:00,31.41464362323181
51237,2013-09-24 05:00:00,31.968640438108473
51246,2013-09-24 06:00:00,32.704874488806325
51255,2013-09-24 07:00:00,32.85923112557934
51264,2013-09-24 08:00:00,31.676524063406355
51273,2013-09-24 09:00:00,31.484755935179813
51282,2013-09-24 10:00:00,28.88090517496692
51291,2013-09-24 11:00:00,28.281390132567722
51300,2013-09-24 12:00:00,27.395729217030734
51309,2013-09-24 13:00:00,26.878377040195613
51318,2013-09-24 14:00:00,25.761400270473864
51327,2013-09-24 15:00:00,24.758191681936545
51336,2013-09-24 16:00:00,24.57973393793138
51345,2013-09-24 17:00:00,23.035838918738733
51354,2013-09-24 18:00:00,22.424273322723497
51363,2013-09-24 19:00:00,22.210868973231733
51372,2013-09-24 20:00:00,21.374943978982834
51381,2013-09-24 21:00:00,20.906889521486157
51390,2013-09-24 22:00:00,20.291544433654977
51399,2013-09-24 23:00:00,19.711255501797787
51408,2013-09-25 00:00:00,19.3757023588341
51417,2013-09-25 01:00:00,19.187987598642067
51426,2013-09-25 02:00:00,20.049492631703238
51435,2013-09-25 03:00:00,20.031855003228788
